episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
301, 2478.752082526684, 1, 0.6882905319998827, 30, 139448,                                             139448, 12.355000495910645, 285.3494567871094
302, 2228.9971393942833, 1, 3.1148864429997047, 162, 139610,                                             139610, 11.99087142944336, 290.0547180175781
303, -2267.581741273403, 4, 10.119087137998577, 605, 140215,                                             140215, 11.943718910217285, 287.4186096191406
304, 1769.1373803317547, 1, 4.901133802999539, 282, 140497,                                             140497, 10.910386085510254, 289.09967041015625
305, 1748.205716341734, 1, 5.5205655049994675, 331, 140828,                                             140828, 12.224235534667969, 289.3918151855469
306, -2352.9620450139046, 4, 10.904867772000216, 643, 141471,                                             141471, 11.68621826171875, 286.63702392578125
307, 2436.6435613036156, 1, 1.1133546769997338, 57, 141528,                                             141528, 11.546706199645996, 293.6572570800781
308, -1469.7148016691208, 4, 10.718707604999508, 619, 142147,                                             142147, 11.267745018005371, 288.846435546875
309, 2157.827761620283, 1, 3.316138135998699, 195, 142342,                                             142342, 12.892062187194824, 290.171142578125
310, 1950.978407382965, 1, 5.5030445770007645, 313, 142655,                                             142655, 11.37565803527832, 288.3070068359375
311, 2126.2087864279747, 1, 4.56920596999953, 272, 142927,                                             142927, 10.386665344238281, 289.2564697265625
312, 757.4609441757202, 1, 9.704673217000163, 571, 143498,                                             143498, 11.650386810302734, 286.6020812988281
313, -2484.588695347309, 4, 11.120932217998416, 666, 144164,                                             144164, 11.44948673248291, 284.2878112792969
314, 2156.895880162716, 1, 3.7165204800003266, 214, 144378,                                             144378, 11.800969123840332, 286.4953308105469
315, -2368.456686079502, 4, 10.505558877999647, 610, 144988,                                             144988, 11.735006332397461, 285.15814208984375
316, 2367.3932542204857, 1, 1.916302921001261, 114, 145102,                                             145102, 10.759325981140137, 284.8454895019531
317, 904.1972890794277, 1, 9.904652341001565, 578, 145680,                                             145680, 11.120147705078125, 285.8815612792969
318, -2282.099104642868, 4, 10.723278438999841, 609, 146289,                                             146289, 11.058198928833008, 287.4043273925781
319, 2057.8390159606934, 1, 4.11485328299932, 221, 146510,                                             146510, 11.075322151184082, 287.3836669921875
320, -1808.2248350381851, 4, 10.520853661999354, 618, 147128,                                             147128, 11.16889762878418, 286.1762390136719
321, -2276.2838730812073, 4, 10.338141562000601, 610, 147738,                                             147738, 11.750221252441406, 287.41802978515625
322, -1600.106438755989, 4, 10.506542459001139, 610, 148348,                                             148348, 10.882600784301758, 284.9955749511719
323, -2363.113374352455, 4, 10.32143296600043, 608, 148956,                                             148956, 11.163165092468262, 286.29827880859375
324, 2248.580953538418, 1, 2.90170376900096, 154, 149110,                                             149110, 10.368875503540039, 282.7377624511719
325, -1377.4293257594109, 4, 10.521955996999168, 606, 149716,                                             149716, 10.983996391296387, 286.12158203125
326, 2080.6216027736664, 1, 4.119096159000037, 243, 149959,                                             149959, 11.223052978515625, 286.6869201660156
327, -1675.451000213623, 4, 10.705965506000211, 623, 150582,                                             150582, 10.843499183654785, 284.328857421875
328, 1958.0506038665771, 1, 4.1159660590001295, 247, 150829,                                             150829, 11.20952033996582, 284.21258544921875
329, -1988.1430054306984, 4, 10.70554211000126, 622, 151451,                                             151451, 10.679520606994629, 285.986572265625
330, -1793.5978415608406, 4, 9.920443811999576, 593, 152044,                                             152044, 11.483642578125, 286.9555358886719
331, 1997.1693150401115, 1, 4.538265344999672, 256, 152300,                                             152300, 11.162134170532227, 286.7661437988281
332, 1926.306899189949, 1, 5.117357962999449, 304, 152604,                                             152604, 10.4205961227417, 284.6338806152344
333, -1783.8840034604073, 4, 10.707054638000045, 633, 153237,                                             153237, 11.156816482543945, 285.3961181640625
334, -2658.8187895417213, 4, 10.52183853600036, 595, 153832,                                             153832, 10.778735160827637, 286.46337890625
335, 2330.774575561285, 1, 1.7007707319990004, 90, 153922,                                             153922, 10.465856552124023, 286.2730407714844
336, 2287.26287984848, 1, 1.9171099530012725, 104, 154026,                                             154026, 12.854246139526367, 288.2541198730469
337, -1621.7373198866844, 4, 10.906200624998746, 625, 154651,                                             154651, 11.411613464355469, 286.6883850097656
338, -2089.0183846354485, 4, 10.117545748998964, 592, 155243,                                             155243, 11.123113632202148, 287.06646728515625
339, -2753.0048385858536, 4, 10.705741270001454, 623, 155866,                                             155866, 11.031081199645996, 285.9184875488281
340, 845.1603330373764, 1, 8.52104440200128, 502, 156368,                                             156368, 11.5545072555542, 285.8085021972656
341, 2048.673982799053, 1, 2.93386775900035, 153, 156521,                                             156521, 11.183822631835938, 282.8965759277344
342, 1098.0073274075985, 1, 10.106662763999338, 588, 157109,                                             157109, 11.467108726501465, 284.6030578613281
343, -2943.909025847912, 4, 11.121722034000413, 655, 157764,                                             157764, 12.037018775939941, 284.0329284667969
344, 801.0084748268127, 1, 9.518354206000367, 537, 158301,                                             158301, 10.841923713684082, 285.03173828125
345, -1597.8675043582916, 4, 10.119954596000753, 597, 158898,                                             158898, 11.495125770568848, 286.7343444824219
346, 1992.5916457176208, 1, 4.717058315998656, 251, 159149,                                             159149, 11.640226364135742, 284.2851257324219
347, 2257.7035829126835, 1, 2.315878765999514, 131, 159280,                                             159280, 12.701156616210938, 283.765625
348, -1422.8742466568947, 4, 10.505032412000219, 613, 159893,                                             159893, 11.68929386138916, 284.3345642089844
349, -2344.7349749803543, 4, 10.519808605000435, 620, 160513,                                             160513, 10.15090560913086, 283.8793640136719
350, -1927.2309567928314, 4, 10.505531004000659, 611, 161124,                                             161124, 10.820640563964844, 285.8744201660156
