episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
301, 2474.306796312332, 1, 0.8424478899996757, 30, 139448,                                             139448, 16.378324508666992, 295.3717956542969
302, 2362.279583275318, 1, 1.7155121349987894, 100, 139548,                                             139548, 10.852974891662598, 290.2933349609375
303, 1044.675501525402, 1, 9.904597830000057, 583, 140131,                                             140131, 11.141545295715332, 288.4528503417969
304, -2596.5707124471664, 4, 11.1212786770011, 664, 140795,                                             140795, 11.150810241699219, 286.6236267089844
305, 2357.811812698841, 1, 2.115291325999351, 123, 140918,                                             140918, 11.495216369628906, 290.9137268066406
306, -1764.6288404762745, 4, 10.904732169999988, 640, 141558,                                             141558, 11.330520629882812, 288.86578369140625
307, -2262.953352332115, 4, 10.118521107999186, 611, 142169,                                             142169, 11.472925186157227, 288.4341735839844
308, -3090.1292378902435, 4, 10.706130796999787, 637, 142806,                                             142806, 11.877365112304688, 287.356201171875
309, -3191.275177180767, 4, 10.318225147000703, 612, 143418,                                             143418, 11.388773918151855, 289.2123107910156
310, 933.7174254059792, 1, 8.904101263000484, 517, 143935,                                             143935, 11.5298490524292, 288.0985412597656
311, 1448.430348932743, 1, 6.77118861100098, 394, 144329,                                             144329, 10.546028137207031, 287.74505615234375
312, 1839.6733395457268, 1, 3.9185280290002993, 207, 144536,                                             144536, 10.718701362609863, 285.6694641113281
313, -3029.3421704769135, 3, 5.103075603999969, 295, 144831,                                             144831, 11.983016967773438, 285.8155822753906
314, 2435.21551784873, 1, 0.9156695840010798, 52, 144883,                                             144883, 11.112957000732422, 286.4474792480469
315, -2354.8870277404785, 4, 10.90494575899902, 640, 145523,                                             145523, 11.658066749572754, 285.70623779296875
316, -2088.740301311016, 4, 10.320647993999955, 620, 146143,                                             146143, 11.681642532348633, 288.19573974609375
317, -2143.5036165714264, 4, 10.706327008998414, 620, 146763,                                             146763, 11.309280395507812, 286.6453552246094
318, 835.5253915786743, 1, 9.505016346000048, 554, 147317,                                             147317, 11.328544616699219, 288.2737121582031
319, 1306.7694886922836, 1, 9.120271022000452, 548, 147865,                                             147865, 11.502511978149414, 286.6380920410156
320, 1012.1053807735443, 1, 9.104603959000087, 532, 148397,                                             148397, 10.5609769821167, 287.4156799316406
321, 2054.7023636996746, 1, 4.570426166999823, 265, 148662,                                             148662, 12.083636283874512, 283.59954833984375
322, 2198.6329829990864, 1, 2.9013208279993705, 160, 148822,                                             148822, 12.473974227905273, 289.1816711425781
323, -2557.176997065544, 4, 10.90577660999952, 644, 149466,                                             149466, 11.513022422790527, 285.68853759765625
324, 1965.4464676976204, 1, 4.517914551999638, 264, 149730,                                             149730, 11.224299430847168, 286.1979675292969
325, 2069.906394004822, 1, 4.902462934000141, 287, 150017,                                             150017, 11.416177749633789, 284.97418212890625
326, -1714.7968671917915, 4, 10.922508975998426, 660, 150677,                                             150677, 11.189191818237305, 283.80682373046875
327, 2200.489069521427, 1, 3.3019172749991412, 183, 150860,                                             150860, 11.178752899169922, 284.9756774902344
328, -2174.6595110297203, 4, 10.321939098999792, 623, 151483,                                             151483, 11.590017318725586, 285.7401428222656
329, 2431.5189951062202, 1, 1.1006637669997872, 54, 151537,                                             151537, 11.109251976013184, 285.8911437988281
330, -2485.5790071487427, 4, 10.706622454001263, 624, 152161,                                             152161, 11.593168258666992, 284.32073974609375
331, 2079.680467247963, 1, 3.9514903119998053, 237, 152398,                                             152398, 11.85116195678711, 286.9154357910156
332, -2137.022642314434, 4, 10.905967849001172, 650, 153048,                                             153048, 10.631885528564453, 285.47314453125
333, 1385.9405217468739, 1, 7.720521651001036, 467, 153515,                                             153515, 10.669114112854004, 284.0302734375
334, 1302.619625121355, 1, 6.304190546999962, 362, 153877,                                             153877, 11.21706485748291, 283.6767578125
335, 1976.1488258242607, 1, 3.9182030159990973, 228, 154105,                                             154105, 11.345565795898438, 282.2392883300781
336, -1627.38741132617, 4, 11.506658562999291, 681, 154786,                                             154786, 10.820135116577148, 283.4272766113281
337, -1970.6486260294914, 4, 10.70734622100099, 628, 155414,                                             155414, 10.89179515838623, 283.6044921875
338, 1995.7007721960545, 1, 3.7176391150005657, 214, 155628,                                             155628, 12.614066123962402, 282.8470458984375
339, -2002.7900329828262, 4, 10.906547533999401, 632, 156260,                                             156260, 11.436293601989746, 284.90179443359375
340, -2188.110339641571, 4, 10.319417844999407, 619, 156879,                                             156879, 11.116917610168457, 286.3633728027344
341, 2377.6238046586514, 1, 2.1333250629995746, 112, 156991,                                             156991, 10.66279411315918, 283.8812561035156
342, 923.3782644271851, 1, 7.720538941999621, 461, 157452,                                             157452, 10.916865348815918, 283.0947570800781
343, -2601.6233428120613, 4, 11.105800841000018, 653, 158105,                                             158105, 11.947063446044922, 285.27044677734375
344, -1827.5162063837051, 4, 10.322516351001468, 609, 158714,                                             158714, 11.47329044342041, 284.5722961425781
345, -2888.1292783021927, 4, 11.12156246700033, 631, 159345,                                             159345, 11.166049003601074, 283.6114196777344
