episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
301, 2463.714961796999, 1, 0.7144521540003552, 30, 139448,                                             139448, 13.714574813842773, 283.96307373046875
302, 1323.5667809844017, 1, 6.101641787000517, 342, 139790,                                             139790, 11.8666410446167, 291.0639343261719
303, -1616.894002199173, 4, 7.116431642999487, 407, 140197,                                             140197, 11.199082374572754, 291.5461120605469
304, 2172.062345147133, 1, 3.1005799590002425, 166, 140363,                                             140363, 10.746132850646973, 286.8425598144531
305, 1613.4105950295925, 1, 4.915812743999595, 266, 140629,                                             140629, 10.731935501098633, 290.4737548828125
306, -1355.706440448761, 4, 6.91458528899966, 395, 141024,                                             141024, 11.475264549255371, 287.33837890625
307, -3180.339142680168, 3, 6.3023221430003105, 354, 141378,                                             141378, 11.918283462524414, 285.4468994140625
308, 2457.2371275424957, 1, 1.1129487079997489, 39, 141417,                                             141417, 14.749653816223145, 284.4477844238281
309, -1117.5287524461746, 4, 7.1152053929999965, 406, 141823,                                             141823, 11.26032829284668, 288.7591857910156
310, 2373.4171793460846, 1, 1.512424493999788, 62, 141885,                                             141885, 11.179854393005371, 284.1939392089844
311, -1077.32864433527, 4, 6.6681022539996775, 391, 142276,                                             142276, 11.689005851745605, 290.0191650390625
312, 2367.949610710144, 1, 1.9009050819995537, 95, 142371,                                             142371, 11.441646575927734, 286.7118225097656
313, -1349.569817841053, 4, 7.116622794999785, 416, 142787,                                             142787, 11.73505687713623, 286.54779052734375
314, 2267.2618230581284, 1, 2.1005804030000945, 108, 142895,                                             142895, 11.495436668395996, 286.84613037109375
