episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2955.655504465103, 2, 3.128203806998499, 114, 25010,                                             25010, 57.23674392700195, 318.2898864746094
2, -3902.4954781532288, 3, 6.619014831998356, 240, 25250,                                             25250, 56.164878845214844, 329.3404541015625
3, -3865.639922618866, 3, 7.3066885119988, 261, 25511,                                             25511, 59.375919342041016, 345.287109375
4, -3733.416226387024, 3, 7.133110972998111, 260, 25771,                                             25771, 58.65386962890625, 338.1548156738281
5, -3861.724668622017, 3, 7.503661312999611, 261, 26032,                                             26032, 56.283103942871094, 339.12152099609375
6, 1795.1896491646767, 1, 5.926755178999883, 215, 26247,                                             26247, 58.260169982910156, 333.32452392578125
7, -2499.4046915769577, 2, 1.7010720199978095, 55, 26302,                                             26302, 57.23258972167969, 325.0483093261719
8, -4338.121528863907, 2, 9.333836210997106, 338, 26640,                                             26640, 56.90314865112305, 323.4096374511719
9, -2128.982526779175, 4, 15.510491509998246, 555, 27195,                                             27195, 55.502769470214844, 317.013671875
10, -3062.945682287216, 3, 7.334049458000663, 261, 27456,                                             27456, 52.333988189697266, 301.2518310546875
11, -3014.4360604286194, 3, 7.094179351002822, 243, 27699,                                             27699, 52.637542724609375, 295.99267578125
12, -2529.8471252918243, 4, 15.141136758000357, 544, 28243,                                             28243, 47.68352127075195, 285.51153564453125
13, -3233.8776668310165, 3, 7.903124382999522, 276, 28519,                                             28519, 45.113853454589844, 279.7596435546875
14, -2848.897315263748, 3, 6.129832258000533, 214, 28733,                                             28733, 45.282230377197266, 281.57098388671875
15, -2917.3091444969177, 3, 6.5032716679997975, 226, 28959,                                             28959, 43.653533935546875, 273.8396911621094
16, 1080.5222733020782, 1, 12.53858018399842, 448, 29407,                                             29407, 41.21163558959961, 270.8334045410156
17, 1949.4579000473022, 1, 5.501191325998661, 192, 29599,                                             29599, 39.7165412902832, 260.18316650390625
18, -1676.8264805078506, 4, 14.734765727000195, 523, 30122,                                             30122, 37.672550201416016, 254.80657958984375
19, 1357.9258935451508, 1, 10.10640278199935, 356, 30478,                                             30478, 36.0234375, 246.90269470214844
20, -1927.9969996213913, 4, 14.337054444000387, 508, 30986,                                             30986, 34.183876037597656, 243.27711486816406
21, -2956.2435595989227, 3, 6.33094388599784, 228, 31214,                                             31214, 31.58388328552246, 238.69924926757812
22, -2082.838450193405, 4, 15.140798803000507, 542, 31756,                                             31756, 32.14571762084961, 238.06036376953125
23, -4123.663024127483, 4, 15.313333058998978, 554, 32310,                                             32310, 30.056686401367188, 237.3592071533203
24, -2855.43001550436, 2, 4.7326889659998415, 168, 32478,                                             32478, 30.452526092529297, 235.9207763671875
25, -3122.4659090042114, 2, 9.106378363001568, 315, 32793,                                             32793, 30.4749698638916, 235.8672332763672
26, -3742.1203550100327, 2, 9.731148123999446, 340, 33133,                                             33133, 29.68596076965332, 235.61801147460938
27, -3099.4868508577347, 3, 4.903626724000787, 166, 33299,                                             33299, 29.991130828857422, 236.00416564941406
28, 1249.6886641979218, 1, 9.911172699001327, 352, 33651,                                             33651, 31.005687713623047, 237.16188049316406
29, -3357.2666108608246, 4, 16.120503472000564, 573, 34224,                                             34224, 29.044578552246094, 238.7194366455078
30, -4212.919000983238, 2, 12.937841593000485, 463, 34687,                                             34687, 29.65706443786621, 241.1265869140625
31, -2507.7513860464096, 3, 4.49034117300107, 153, 34840,                                             34840, 29.965734481811523, 240.9364013671875
32, -2545.224133372307, 2, 2.7308430740013137, 94, 34934,                                             34934, 28.635318756103516, 243.4598388671875
33, 351.3261842727661, 1, 11.341491740997299, 406, 35340,                                             35340, 29.03166389465332, 242.9004364013672
34, -2280.4758027791977, 2, 1.0971985059986764, 30, 35370,                                             35370, 33.278133392333984, 241.8164520263672
35, -3197.7294602394104, 2, 8.108436692997202, 286, 35656,                                             35656, 29.740636825561523, 244.59979248046875
36, 1767.217075765133, 1, 7.333155233001889, 261, 35917,                                             35917, 28.433971405029297, 243.84893798828125
37, -2678.5925158262253, 2, 3.0963859149997006, 104, 36021,                                             36021, 30.204774856567383, 245.0786895751953
38, 2268.755153477192, 1, 3.132920894997369, 108, 36129,                                             36129, 32.47401428222656, 247.83033752441406
39, -2251.3424429893494, 3, 1.1006817879970185, 31, 36160,                                             36160, 32.09600067138672, 247.6278533935547
40, -2869.766184449196, 2, 5.7242986829987785, 199, 36359,                                             36359, 30.046903610229492, 247.86761474609375
41, 740.4312117695808, 1, 10.089821388002747, 363, 36722,                                             36722, 28.4521427154541, 249.17025756835938
42, -2758.5558910369873, 2, 1.099550431001262, 30, 36752,                                             36752, 32.01662826538086, 252.1294403076172
43, 2111.784993469715, 1, 5.532116136000695, 191, 36943,                                             36943, 30.933734893798828, 249.31285095214844
44, -2860.0217410326004, 2, 3.3023050730007526, 106, 37049,                                             37049, 29.706233978271484, 251.36582946777344
45, 25.093838810920715, 1, 9.954919100000552, 360, 37409,                                             37409, 29.9713077545166, 249.6580047607422
46, -2583.863807439804, 2, 2.893221571997856, 96, 37505,                                             37505, 33.57405471801758, 254.9463348388672
47, 2251.989222884178, 1, 2.7292586360017594, 92, 37597,                                             37597, 32.64461898803711, 254.9798583984375
48, 2252.2769780158997, 1, 3.527808704999188, 119, 37716,                                             37716, 31.39255142211914, 255.4850311279297
49, -2854.580546140671, 2, 1.9010189319997153, 61, 37777,                                             37777, 33.38671112060547, 254.67591857910156
50, -2793.550035715103, 2, 4.129769981998834, 144, 37921,                                             37921, 29.973554611206055, 254.09396362304688
51, 2325.1816784739494, 1, 2.651423409999552, 86, 38007,                                             38007, 27.19583511352539, 255.43238830566406
52, 2184.7181023955345, 1, 3.930739385999914, 135, 38142,                                             38142, 28.942007064819336, 252.7150421142578
53, -2968.2302330732346, 3, 4.930178650000016, 177, 38319,                                             38319, 30.816099166870117, 256.416015625
54, -2736.4120225310326, 4, 16.517854904999695, 586, 38905,                                             38905, 31.194639205932617, 258.7055358886719
55, -3335.4519032239914, 2, 4.935327547998895, 175, 39080,                                             39080, 31.9835262298584, 259.9231872558594
56, -2397.8134479522705, 2, 3.301634521998494, 103, 39183,                                             39183, 30.653644561767578, 261.0805969238281
57, -3367.8083323836327, 2, 9.93706773500162, 354, 39537,                                             39537, 33.515586853027344, 261.99468994140625
58, 2385.0978013277054, 1, 1.9274369589984417, 66, 39603,                                             39603, 33.94902420043945, 261.6766357421875
59, -2420.6075435876846, 3, 3.701782715997979, 123, 39726,                                             39726, 31.22443389892578, 265.29791259765625
60, -2058.642465054989, 4, 16.140497511998547, 573, 40299,                                             40299, 31.2705020904541, 264.9003601074219
61, -2650.319244623184, 2, 3.2546456130003207, 109, 40408,                                             40408, 30.546350479125977, 264.4464416503906
62, -2608.198900282383, 4, 15.715986687999248, 542, 40950,                                             40950, 32.78717041015625, 267.2473449707031
63, -2725.5200066566467, 2, 2.922452610997425, 102, 41052,                                             41052, 33.14692306518555, 269.24066162109375
64, -3541.7189506292343, 2, 10.334486922001815, 372, 41424,                                             41424, 31.943180084228516, 270.7766418457031
65, 2221.7011274695396, 1, 3.9005589939988567, 130, 41554,                                             41554, 30.179067611694336, 272.91314697265625
66, -2473.8505400419235, 2, 2.7315972989999864, 92, 41646,                                             41646, 32.34828186035156, 272.1050720214844
67, 1343.2147700190544, 1, 4.701762611999584, 162, 41808,                                             41808, 33.00045394897461, 272.9952087402344
68, -2569.8405270576477, 2, 2.7051413069966657, 86, 41894,                                             41894, 34.63462829589844, 269.34759521484375
69, 1300.1272488832474, 1, 9.34818928200184, 331, 42225,                                             42225, 32.26202392578125, 272.17144775390625
70, -2910.171862602234, 2, 6.930638613001065, 245, 42470,                                             42470, 30.233617782592773, 273.73944091796875
71, 1426.5524881482124, 1, 7.108594887999061, 247, 42717,                                             42717, 33.74250793457031, 275.3597106933594
72, 1413.312447667122, 1, 6.736388000997977, 239, 42956,                                             42956, 32.49449920654297, 274.6051940917969
73, 1993.7342599630356, 1, 4.9004551239995635, 174, 43130,                                             43130, 31.837963104248047, 275.5511169433594
74, -3589.5864248275757, 2, 7.737456417999056, 280, 43410,                                             43410, 33.52705001831055, 276.4200744628906
75, -3230.330277442932, 3, 5.89754785599871, 201, 43611,                                             43611, 32.117733001708984, 276.3775634765625
76, -2378.5169489979744, 3, 3.741218121002021, 131, 43742,                                             43742, 33.674007415771484, 277.66778564453125
77, 894.5213689804077, 1, 6.9387614780025615, 249, 43991,                                             43991, 33.910343170166016, 279.0829162597656
78, -2872.7707883119583, 2, 5.132519834998675, 180, 44171,                                             44171, 34.515968322753906, 279.334228515625
79, 1311.6390622854233, 1, 6.331389598999522, 212, 44383,                                             44383, 34.26759338378906, 278.7602844238281
80, -2016.288653075695, 4, 15.940935760001594, 572, 44955,                                             44955, 33.27473831176758, 281.54498291015625
81, 2273.019232094288, 1, 2.71388512699923, 94, 45049,                                             45049, 32.25519943237305, 285.1061706542969
82, -2421.302023291588, 3, 3.3015499630018894, 109, 45158,                                             45158, 34.122535705566406, 286.72845458984375
83, 1248.992651104927, 1, 5.330250076000084, 190, 45348,                                             45348, 34.879634857177734, 284.9191589355469
84, 870.0107778906822, 1, 10.108315419001883, 353, 45701,                                             45701, 32.944252014160156, 284.6843566894531
85, -3124.980993270874, 2, 5.736076120003418, 210, 45911,                                             45911, 34.72695541381836, 283.1959533691406
86, -3701.0652879476547, 3, 6.705004529001599, 231, 46142,                                             46142, 35.80175018310547, 285.6236267089844
87, 2326.483277440071, 1, 2.3249064880001242, 83, 46225,                                             46225, 37.5550537109375, 287.27740478515625
