episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
35, -2006.7931357622147, 4, 11.324666594002338, 482, 37450,                                             37450, 74.84371185302734, 820.5169677734375
36, -2360.26445543766, 4, 10.520141276007053, 466, 37916,                                             37916, 73.47900390625, 813.5270385742188
37, -2130.109853029251, 4, 10.72161750899977, 481, 38397,                                             38397, 73.31161499023438, 813.7786254882812
38, -2082.8311290740967, 4, 10.723339085001498, 472, 38869,                                             38869, 71.84114074707031, 811.0746459960938
39, -2309.215527176857, 4, 10.722369415001594, 466, 39335,                                             39335, 71.15560913085938, 814.73486328125
40, -2378.246615767479, 4, 10.522879262003698, 467, 39802,                                             39802, 70.4747314453125, 818.2506713867188
41, -2169.17715549469, 4, 10.522785315995861, 462, 40264,                                             40264, 69.81181335449219, 814.3699340820312
42, -1800.4555128216743, 4, 10.52155985799618, 461, 40725,                                             40725, 68.26478576660156, 813.528564453125
43, -2149.907578289509, 4, 10.322184838005342, 459, 41184,                                             41184, 68.42974853515625, 813.027099609375
44, -2260.947488307953, 4, 10.523416165000526, 465, 41649,                                             41649, 68.26553344726562, 817.488037109375
45, -1833.8016204833984, 4, 10.523567757001729, 460, 42109,                                             42109, 68.37688446044922, 816.9301147460938
46, -2341.2968056201935, 4, 10.522380122005416, 466, 42575,                                             42575, 68.2586441040039, 814.7646484375
47, -1978.0921809077263, 4, 10.722494436995476, 477, 43052,                                             43052, 67.98280334472656, 810.9453125
48, -2373.38944208622, 4, 10.523062303000188, 467, 43519,                                             43519, 66.42282104492188, 812.9559936523438
49, -2028.2960152626038, 4, 10.52127042900247, 468, 43987,                                             43987, 65.67333984375, 811.2005615234375
50, -2251.4216725826263, 4, 10.521946435997961, 465, 44452,                                             44452, 65.16142272949219, 807.817626953125
51, -2149.404570698738, 4, 10.525378097001521, 461, 44913,                                             44913, 65.56133270263672, 805.9052734375
52, -2010.2356610894203, 4, 10.321252773006563, 452, 45365,                                             45365, 64.97979736328125, 806.7412109375
53, -2244.220707297325, 4, 10.72353195300093, 471, 45836,                                             45836, 64.05870819091797, 802.9911499023438
54, -2133.3193892240524, 4, 10.323207835994253, 452, 46288,                                             46288, 64.17427062988281, 801.798583984375
55, -2256.2155182361603, 4, 10.32302729699586, 462, 46750,                                             46750, 63.94834518432617, 802.5344848632812
56, -2095.543721437454, 4, 10.723900754994247, 469, 47219,                                             47219, 63.902950286865234, 805.1978759765625
57, -2206.5669263601303, 4, 10.721343054006866, 467, 47686,                                             47686, 62.99818801879883, 800.2941284179688
58, -1666.5593968629837, 4, 11.128093336999882, 471, 48157,                                             48157, 63.771934509277344, 809.0326538085938
59, -2131.7272510528564, 4, 10.722402407001937, 465, 48622,                                             48622, 62.890724182128906, 806.6449584960938
60, -2271.9112371206284, 4, 10.521596168000542, 469, 49091,                                             49091, 62.20935821533203, 806.5775756835938
61, -2129.3543726205826, 4, 10.927026790996024, 478, 49569,                                             49569, 61.76047134399414, 801.187744140625
62, -2308.117846727371, 4, 10.522671095000987, 467, 50036,                                             50036, 60.36809158325195, 807.3603515625
63, -2111.9368724823, 4, 10.722873817001528, 470, 50506,                                             50506, 61.04269027709961, 806.1729125976562
64, -1962.3604706525803, 4, 10.321732477998012, 459, 50965,                                             50965, 59.443817138671875, 802.162109375
65, -1774.38827252388, 4, 10.726655808000942, 471, 51436,                                             51436, 59.067623138427734, 802.6331176757812
66, -2467.929401040077, 4, 10.522832875001768, 464, 51900,                                             51900, 59.87443542480469, 802.9903564453125
67, -2160.817164003849, 4, 10.722793991000799, 468, 52368,                                             52368, 59.23684310913086, 803.394287109375
68, -1965.408234834671, 4, 10.321509200999571, 460, 52828,                                             52828, 59.534996032714844, 803.8765869140625
69, -1549.4193838238716, 4, 10.51964882399625, 458, 53286,                                             53286, 58.86764907836914, 801.4228515625
70, -2424.6564354896545, 4, 10.921937097002228, 479, 53765,                                             53765, 57.45423126220703, 800.31494140625
71, -1970.0853499174118, 4, 10.52319072499813, 468, 54233,                                             54233, 57.33993911743164, 801.0050659179688
72, -1792.157246351242, 4, 10.322947724002006, 466, 54699,                                             54699, 57.08552169799805, 799.1005249023438
73, -1906.2156338691711, 4, 10.523435527997208, 460, 55159,                                             55159, 56.28046798706055, 797.9150390625
74, -2401.6710745096207, 4, 10.524979574998724, 467, 55626,                                             55626, 55.504520416259766, 796.6232299804688
75, 2100.1342744231224, 1, 2.7189049610024085, 110, 55736,                                             55736, 55.7464714050293, 796.4646606445312
76, -2521.9777460098267, 4, 10.261840151004435, 463, 56199,                                             56199, 55.49936294555664, 795.063720703125
77, -2256.7706443071365, 4, 10.986369477999688, 479, 56678,                                             56678, 54.31881332397461, 796.0294799804688
78, -1896.2566095590591, 4, 10.724323117996391, 470, 57148,                                             57148, 55.06835174560547, 796.8129272460938
79, -1870.0704199075699, 4, 10.924293914998998, 466, 57614,                                             57614, 52.93511199951172, 792.9193115234375
80, -1991.4239404201508, 4, 10.52280794899707, 455, 58069,                                             58069, 53.20066833496094, 790.6338500976562
81, -1884.4430832862854, 4, 10.326414492003096, 455, 58524,                                             58524, 51.965904235839844, 789.4613037109375
82, -1749.3430590033531, 4, 10.52280287999747, 466, 58990,                                             58990, 52.75519561767578, 789.7621459960938
83, -2525.8252563476562, 4, 10.523814647000108, 464, 59454,                                             59454, 53.08621597290039, 789.92724609375
84, -2290.9321125745773, 4, 10.322310062001634, 455, 59909,                                             59909, 51.595848083496094, 785.54736328125
85, -1742.6700929403305, 4, 10.522998158005066, 459, 60368,                                             60368, 52.01651382446289, 784.1294555664062
86, -2043.0106226205826, 4, 10.723943519005843, 471, 60839,                                             60839, 51.640323638916016, 783.5509033203125
87, -1895.2926363945007, 4, 10.722473979003553, 471, 61310,                                             61310, 50.61338806152344, 784.603515625
88, -1901.3255895376205, 4, 10.52139987800183, 462, 61772,                                             61772, 49.587249755859375, 782.4013671875
89, -2084.1976379156113, 4, 10.52303561699955, 464, 62236,                                             62236, 49.99166488647461, 782.3095092773438
