episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -4218.3652675151825, 2, 7.118657140999858, 408, 25065,                                             25065, 23.841014862060547, 327.4327392578125
2, -2991.9432878494263, 2, 3.5798168430010264, 213, 25278,                                             25278, 23.871475219726562, 335.11065673828125
3, -2558.0683341026306, 2, 1.901645092999388, 99, 25377,                                             25377, 24.7740421295166, 347.84808349609375
4, -2928.6243896484375, 2, 3.1024422100017546, 176, 25553,                                             25553, 23.457029342651367, 338.29779052734375
5, -2566.8249299526215, 2, 1.7148516060005932, 93, 25646,                                             25646, 23.503820419311523, 342.3159484863281
6, -3165.0976794958115, 2, 3.501426510003512, 192, 25838,                                             25838, 23.59478759765625, 344.2176208496094
7, -2827.7685936689377, 2, 2.5174222809982894, 144, 25982,                                             25982, 23.560426712036133, 341.94146728515625
8, -3183.3443056344986, 4, 10.70589221499904, 630, 26612,                                             26612, 24.856475830078125, 348.2125549316406
9, -3178.020653128624, 4, 10.307032934997551, 607, 27219,                                             27219, 24.269277572631836, 341.69061279296875
10, 2283.102871119976, 1, 1.316573050000443, 69, 27288,                                             27288, 24.121610641479492, 337.36346435546875
11, -4152.805555462837, 2, 5.747152215000824, 337, 27625,                                             27625, 22.49542808532715, 327.8935546875
12, -2465.15754199028, 4, 10.321218658998987, 622, 28247,                                             28247, 21.245485305786133, 318.7690124511719
13, -2736.272093117237, 2, 3.3157787669988465, 175, 28422,                                             28422, 20.579757690429688, 315.2857971191406
14, 2260.544883698225, 1, 1.7147994490005658, 92, 28514,                                             28514, 21.137392044067383, 307.9647521972656
15, -2587.6181873083115, 2, 2.515939658998832, 119, 28633,                                             28633, 21.29546356201172, 307.75946044921875
16, 2216.729173541069, 1, 1.5146593300014501, 91, 28724,                                             28724, 19.534997940063477, 303.861328125
17, -3613.8888481855392, 4, 11.120943037996767, 642, 29366,                                             29366, 19.184940338134766, 292.3248291015625
18, -2502.130565047264, 2, 1.5004902970031253, 76, 29442,                                             29442, 20.228145599365234, 287.8128662109375
19, -2846.7574865818024, 2, 3.71683841399863, 218, 29660,                                             29660, 18.467262268066406, 281.9813232421875
20, -3992.6065777540207, 2, 3.5031712540003355, 198, 29858,                                             29858, 18.493852615356445, 281.8946838378906
21, -2451.8952989578247, 2, 1.776009678000264, 80, 29938,                                             29938, 18.433076858520508, 279.9044494628906
22, -2834.301263332367, 3, 3.9161060219994397, 230, 30168,                                             30168, 18.579986572265625, 277.4136047363281
23, 1014.6281660795212, 1, 3.9180168679995404, 237, 30405,                                             30405, 18.75131607055664, 275.01409912109375
24, 1986.6285541653633, 1, 3.9020503209976596, 216, 30621,                                             30621, 17.44758415222168, 269.54766845703125
25, -2903.863247036934, 2, 5.302873415999784, 299, 30920,                                             30920, 16.89975929260254, 257.895751953125
26, -2708.563631236553, 3, 3.515402755998366, 211, 31131,                                             31131, 16.70861053466797, 254.10385131835938
