episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
8001, 2478.0780581980944, 1, 0.6279994490000149, 30, 1660029,                                             1000000, 18.299518585205078, 165.69839477539062
8002, 517.8738409280777, 1, 6.22665861400003, 326, 1660355,                                             1000000, 17.874502182006836, 165.03118896484375
8003, 1943.5639867782593, 1, 3.9154184909999685, 204, 1660559,                                             1000000, 19.007509231567383, 166.07225036621094
8004, -88.21219396591187, 1, 8.916938275999996, 483, 1661042,                                             1000000, 18.30848503112793, 165.08627319335938
8005, 1338.7450587749481, 1, 6.318161631999999, 342, 1661384,                                             1000000, 20.08048439025879, 164.8295440673828
8006, -3424.611389875412, 3, 2.011051650000013, 114, 1661498,                                             1000000, 17.24779510498047, 164.97911071777344
8007, 1793.8289594054222, 1, 3.8169816230000038, 205, 1661703,                                             1000000, 17.827638626098633, 165.29042053222656
8008, 1730.9804941415787, 1, 4.003877519000014, 224, 1661927,                                             1000000, 17.653667449951172, 164.600341796875
8009, -3379.0772173404694, 2, 4.027278878000004, 210, 1662137,                                             1000000, 19.41623306274414, 165.20335388183594
8010, 2408.7287465035915, 1, 1.714543295999988, 81, 1662218,                                             1000000, 18.190298080444336, 165.55284118652344
8011, 1507.3647572994232, 1, 5.611696816999995, 312, 1662530,                                             1000000, 17.4908390045166, 164.95790100097656
8012, 1360.7592408657074, 1, 6.421892987999968, 336, 1662866,                                             1000000, 19.562971115112305, 164.1131591796875
8013, 2028.644852399826, 1, 2.6871008190000225, 149, 1663015,                                             1000000, 17.291959762573242, 166.05929565429688
8014, 1811.0550040006638, 1, 4.344332733999977, 222, 1663237,                                             1000000, 17.705018997192383, 163.68931579589844
8015, 2110.0180755853653, 1, 2.4930990870000187, 138, 1663375,                                             1000000, 18.590621948242188, 164.11105346679688
8016, 1049.8357408046722, 1, 6.137818513000013, 329, 1663704,                                             1000000, 19.854454040527344, 164.17343139648438
8017, 1950.8088072538376, 1, 2.9168042530000093, 147, 1663851,                                             1000000, 18.84284782409668, 164.00892639160156
8018, 2213.129981994629, 1, 2.0090107340000145, 111, 1663962,                                             1000000, 18.794179916381836, 164.63134765625
8019, 69.14761018753052, 1, 10.625563709000005, 569, 1664531,                                             1000000, 17.302452087402344, 164.35044860839844
8020, -3152.2512562274933, 3, 3.9638880359999575, 221, 1664752,                                             1000000, 18.683557510375977, 164.44847106933594
8021, 2373.1219199597836, 1, 1.2635189480000122, 53, 1664805,                                             1000000, 24.276992797851562, 163.8414764404297
8022, 769.2521599531174, 1, 4.715772971000035, 240, 1665045,                                             1000000, 18.275470733642578, 162.9199981689453
8023, -871.5184307098389, 5, 0.5413828370000147, 30, 1665075,                                             1000000, 17.11723518371582, 162.89999389648438
8024, 2346.707673251629, 1, 2.4877949070000227, 117, 1665192,                                             1000000, 17.790935516357422, 164.3239288330078
8025, -3356.976245880127, 3, 5.9042764780000425, 308, 1665500,                                             1000000, 20.342906951904297, 164.35821533203125
8026, 2095.5558393001556, 1, 3.117125657000031, 160, 1665660,                                             1000000, 18.870540618896484, 164.15426635742188
8027, 1714.1799430847168, 1, 4.716056741999978, 249, 1665909,                                             1000000, 18.73574447631836, 164.00025939941406
8028, 1637.4517788887024, 1, 4.796950857000013, 267, 1666176,                                             1000000, 19.847946166992188, 164.11231994628906
8029, 1896.0164518356323, 1, 3.436771276999991, 177, 1666353,                                             1000000, 17.367862701416016, 164.29254150390625
8030, 1479.784597158432, 1, 5.316301863000035, 279, 1666632,                                             1000000, 18.599567413330078, 164.0695343017578
8031, 2030.7311846017838, 1, 3.317075583000019, 172, 1666804,                                             1000000, 18.565967559814453, 161.09429931640625
8032, 1586.057982325554, 1, 5.717244962999985, 298, 1667102,                                             1000000, 17.418685913085938, 163.07652282714844
8033, 1796.5799251794815, 1, 4.718510876000096, 245, 1667347,                                             1000000, 18.18328857421875, 162.3546600341797
8034, -5275.723345279694, 3, 8.119969669000056, 433, 1667780,                                             1000000, 17.914663314819336, 162.18519592285156
8035, 1921.440549492836, 1, 3.92157281599998, 207, 1667987,                                             1000000, 17.981693267822266, 163.08070373535156
8036, 1716.3292860984802, 1, 3.7907452169999942, 211, 1668198,                                             1000000, 16.536928176879883, 161.78994750976562
8037, 2063.5927089452744, 1, 2.443618033000007, 116, 1668314,                                             1000000, 17.891395568847656, 162.27169799804688
8038, 1283.893785238266, 1, 4.561245033000091, 252, 1668566,                                             1000000, 20.341827392578125, 162.66847229003906
8039, -3109.410620331764, 3, 4.475379727000018, 238, 1668804,                                             1000000, 18.142745971679688, 162.7584686279297
8040, 2111.854373604059, 1, 2.5161015830000224, 127, 1668931,                                             1000000, 19.62725830078125, 162.4160614013672
8041, 1683.2555627822876, 1, 3.720164264999994, 206, 1669137,                                             1000000, 19.82579803466797, 162.46400451660156
8042, -2567.3116784095764, 2, 2.511032766000085, 108, 1669245,                                             1000000, 18.79813575744629, 162.88311767578125
8043, 2382.1258962750435, 1, 1.7853435209999589, 76, 1669321,                                             1000000, 20.109745025634766, 161.33274841308594
