episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1201, 2455.6629071980715, 1, 0.8138755489999312, 38, 673279,                                             777166, 26.23798179626465, 587.50927734375
1202, -2969.121096134186, 4, 10.019811195998045, 688, 673967,                                             777854, 26.86978530883789, 590.7009887695312
1203, 519.7434003353119, 1, 7.616656660000444, 537, 674504,                                             778391, 26.431272506713867, 589.9371337890625
1204, -4312.807830452919, 4, 10.317313535997528, 734, 675238,                                             779125, 26.232698440551758, 589.7817993164062
1205, -3048.4365387558937, 4, 10.31901203400048, 742, 675980,                                             779867, 26.182518005371094, 590.8621826171875
1206, -2366.3033376932144, 4, 10.519384309001907, 752, 676732,                                             780619, 26.609621047973633, 591.4699096679688
1207, 328.0016117095947, 1, 8.719090826001775, 617, 677349,                                             781236, 26.36995506286621, 590.883056640625
1208, -4593.312850832939, 4, 10.316779480999685, 736, 678085,                                             781972, 26.14440155029297, 591.1111450195312
1209, 502.4684997200966, 1, 9.117948881998018, 649, 678734,                                             782621, 26.189889907836914, 590.737060546875
1210, -4146.6134123802185, 4, 9.913568854004552, 721, 679455,                                             783342, 26.428470611572266, 591.2680053710938
1211, -4553.908230304718, 4, 10.523296961997403, 702, 680157,                                             784044, 26.27388572692871, 591.1459350585938
1212, -1816.2470472455025, 4, 10.320965167004033, 734, 680891,                                             784778, 26.104948043823242, 590.686279296875
1213, -2474.572180390358, 4, 10.318369755994354, 742, 681633,                                             785520, 26.2187442779541, 590.5155029296875
1214, -2795.7062644958496, 4, 10.31684408900037, 752, 682385,                                             786272, 25.995906829833984, 590.8766479492188
1215, -2503.8813906908035, 4, 10.318302337000205, 739, 683124,                                             787011, 26.249711990356445, 590.25537109375
1216, 1084.5228956639767, 1, 8.117161481000949, 576, 683700,                                             787587, 26.22521209716797, 590.6873168945312
1217, -2962.7986785173416, 3, 3.3146511889935937, 218, 683918,                                             787805, 25.92717933654785, 589.9163818359375
1218, -2302.376586318016, 4, 10.318204794995836, 744, 684662,                                             788549, 25.740846633911133, 589.7699584960938
1219, 1949.9631592035294, 1, 3.715969109995058, 252, 684914,                                             788801, 24.895835876464844, 589.1829223632812
1220, -2981.9420940876007, 4, 10.318794913997408, 733, 685647,                                             789534, 26.075580596923828, 589.0803833007812
1221, 1981.5681631565094, 1, 2.91597940500651, 194, 685841,                                             789728, 26.37344741821289, 589.7387084960938
1222, -2675.5334490537643, 4, 10.519404366001254, 713, 686554,                                             790441, 25.81564712524414, 589.8734741210938
1223, -2320.0469157099724, 4, 10.51753335900139, 745, 687299,                                             791186, 26.373455047607422, 589.6654663085938
1224, -2439.421291589737, 4, 10.31872660099907, 725, 688024,                                             791911, 25.84765625, 589.2145385742188
1225, -4786.555102825165, 4, 10.31970518900198, 735, 688759,                                             792646, 25.8005313873291, 589.0869140625
1226, -2440.8698974847794, 4, 10.518463425003574, 743, 689502,                                             793389, 26.153705596923828, 589.5422973632812
1227, -5660.765909731388, 2, 9.518631569000718, 673, 690175,                                             794062, 25.981353759765625, 588.5030517578125
1228, 535.7839952111244, 1, 8.71830278699781, 614, 690789,                                             794676, 25.96622657775879, 589.1946411132812
1229, -3540.6725215911865, 4, 10.313108415000897, 745, 691534,                                             795421, 26.007905960083008, 589.318115234375
1230, 1555.738940179348, 1, 4.5221091999992495, 307, 691841,                                             795728, 26.111600875854492, 588.65283203125
1231, -2833.3682975769043, 4, 10.102423030002683, 733, 692574,                                             796461, 25.9047794342041, 589.2135620117188
1232, -2309.9630506038666, 4, 10.336850884996238, 683, 693257,                                             797144, 26.15473175048828, 588.9395751953125
1233, -2587.0762553215027, 4, 10.318968176005, 706, 693963,                                             797850, 25.48177719116211, 588.1672973632812
1234, -2287.774026095867, 4, 10.319027769000968, 712, 694675,                                             798562, 25.34630584716797, 587.732421875
1235, -2484.859903216362, 4, 10.319206175001455, 711, 695386,                                             799273, 25.5906982421875, 588.230224609375
1236, 1108.940467506647, 1, 8.317407791997539, 570, 695956,                                             799843, 25.648557662963867, 587.9129028320312
1237, -304.17162334918976, 1, 9.374616013999912, 667, 696623,                                             800510, 25.52019500732422, 586.9879150390625
1238, -3457.320152282715, 2, 5.06053797200002, 337, 696960,                                             800847, 25.924850463867188, 586.0001220703125
1239, -2174.2215358018875, 4, 10.319085430994164, 712, 697672,                                             801559, 25.40319061279297, 587.0052490234375
1240, -2405.7334126234055, 4, 10.319812708003155, 714, 698386,                                             802273, 25.536348342895508, 586.9827270507812
1241, -2376.2401473522186, 4, 10.319456842000363, 705, 699091,                                             802978, 25.491483688354492, 586.0431518554688
1242, -2605.066582083702, 4, 10.519248207994679, 673, 699764,                                             803651, 25.425073623657227, 586.3075561523438
1243, -2252.7982964515686, 4, 10.11872537999443, 683, 700447,                                             804334, 25.25432586669922, 585.6904907226562
1244, 2184.5448004603386, 1, 2.715093095001066, 175, 700622,                                             804509, 25.78585433959961, 585.0617065429688
1245, -2487.476750969887, 4, 10.51905990600062, 715, 701337,                                             805224, 25.87201499938965, 585.4813842773438
1246, -2562.978021144867, 4, 10.119400632000179, 691, 702028,                                             805915, 25.86470603942871, 585.3974609375
1247, -2703.867771267891, 4, 10.32005422200018, 705, 702733,                                             806620, 25.982145309448242, 585.3302612304688
1248, -1927.0673443078995, 4, 10.519660384001327, 711, 703444,                                             807331, 25.427383422851562, 584.8224487304688
1249, -3731.7634907364845, 2, 6.918074114000774, 470, 703914,                                             807801, 25.262439727783203, 584.2999877929688
1250, -2456.825572490692, 4, 10.319302343996242, 700, 704614,                                             808501, 25.471710205078125, 584.6599731445312
1251, -1966.0090406537056, 4, 10.319137420003244, 702, 705316,                                             809203, 25.302228927612305, 584.9288940429688
1252, 1253.5996032357216, 1, 7.316956686001504, 496, 705812,                                             809699, 24.932937622070312, 584.3703002929688
1253, -2646.0733675956726, 4, 10.519676210002217, 671, 706483,                                             810370, 25.034564971923828, 584.4439086914062
1254, -4586.537191390991, 3, 8.517769517995475, 571, 707054,                                             810941, 25.141342163085938, 584.0553588867188
1255, -4064.3552955389023, 3, 7.117600549005147, 478, 707532,                                             811419, 25.49260139465332, 583.9017333984375
1256, 1666.0221667289734, 1, 5.117729223995411, 334, 707866,                                             811753, 25.00632667541504, 582.9798583984375
1257, -4667.545462965965, 4, 10.318626205000328, 694, 708560,                                             812447, 24.85652732849121, 583.4406127929688
1258, -2306.075972676277, 4, 10.318991223000921, 687, 709247,                                             813134, 25.353910446166992, 583.9868774414062
1259, 576.7801122069359, 1, 9.71931924400269, 654, 709901,                                             813788, 24.774892807006836, 583.6238403320312
1260, -5735.457066297531, 4, 10.210332144000859, 707, 710608,                                             814495, 24.962636947631836, 583.8250122070312
1261, -2259.0098754167557, 4, 10.42913198399765, 707, 711315,                                             815202, 25.399005889892578, 583.683837890625
1262, -2191.2952023148537, 4, 10.330190360997221, 690, 712005,                                             815892, 24.816326141357422, 583.2281494140625
1263, 2244.262349009514, 1, 1.7149104190029902, 95, 712100,                                             815987, 24.745901107788086, 583.1522216796875
1264, -2332.5094505548477, 4, 9.878947687997425, 640, 712740,                                             816627, 25.041973114013672, 583.1942749023438
1265, -2417.8245363235474, 4, 10.758845981996274, 716, 713456,                                             817343, 25.27350616455078, 584.0868530273438
