episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2, 2326.543992817402, 1, 0.8323253769995063, 53, 25133,                                             129020, 1.96476149559021, 0.02275840751826763
3, -5331.815787553787, 2, 5.670216626000183, 498, 25631,                                             129518, 1.5518289804458618, -0.9638490080833435
4, -3433.6989777088165, 2, 2.763757025000814, 210, 25841,                                             129728, 1.3811116218566895, -1.3085534572601318
5, -7280.086851596832, 2, 8.117770688004384, 679, 26520,                                             130407, 1.5904940366744995, -1.376159429550171
6, -4566.025174021721, 2, 4.3162196460034465, 361, 26881,                                             130768, 2.032383918762207, -0.9810732007026672
7, -6769.839035987854, 2, 6.928561890999845, 584, 27465,                                             131352, 2.4857401847839355, -0.2437407374382019
8, -5865.344293355942, 4, 10.720280781999463, 911, 28376,                                             132263, 3.31322979927063, 1.6829063892364502
9, -4319.301188528538, 2, 4.316350604996842, 353, 28729,                                             132616, 3.813544750213623, 3.7846922874450684
10, -4650.026760339737, 2, 3.9157911369984504, 310, 29039,                                             132926, 4.336629867553711, 5.140567302703857
11, -5467.888656377792, 2, 5.315782129000581, 430, 29469,                                             133356, 4.792221546173096, 6.534582614898682
12, -4621.046595335007, 2, 5.317799166994519, 438, 29907,                                             133794, 5.217221260070801, 8.290521621704102
13, -4848.88849234581, 2, 4.1152334270009305, 334, 30241,                                             134128, 5.590314865112305, 10.104265213012695
14, -7276.205168843269, 2, 9.318891205002728, 777, 31018,                                             134905, 6.342040061950684, 13.008833885192871
15, -7227.659425973892, 3, 9.520718499996292, 798, 31816,                                             135703, 7.133858680725098, 16.944381713867188
16, -6929.114848136902, 4, 10.719433395002852, 903, 32719,                                             136606, 7.984039306640625, 21.160120010375977
17, -6039.024858236313, 2, 7.518566525999631, 628, 33347,                                             137234, 8.813150405883789, 25.780277252197266
18, -5284.77593433857, 2, 6.518098838998412, 532, 33879,                                             137766, 9.297022819519043, 28.700523376464844
19, -5402.482118904591, 2, 6.517997271999775, 545, 34424,                                             138311, 9.72048282623291, 31.846755981445312
20, -5443.166979193687, 4, 11.121457373999874, 926, 35350,                                             139237, 10.447543144226074, 35.76689529418945
21, -314.5494223833084, 1, 7.918230839000898, 663, 36013,                                             139900, 11.040094375610352, 39.91379165649414
22, -4461.857147693634, 2, 2.2114115959993796, 194, 36207,                                             140094, 11.317927360534668, 43.03239822387695
23, -8775.839601516724, 2, 10.224159438002971, 857, 37064,                                             140951, 11.765216827392578, 45.37900161743164
24, -6535.820039510727, 4, 11.120273687003646, 935, 37999,                                             141886, 12.447121620178223, 50.47264099121094
25, -9263.306362390518, 2, 9.720546090997232, 818, 38817,                                             142704, 13.350934982299805, 55.401588439941406
26, -7397.44894361496, 2, 10.321050364000257, 845, 39662,                                             143549, 13.80022144317627, 60.020233154296875
27, -7588.360593080521, 4, 10.919781818003685, 925, 40587,                                             144474, 14.570476531982422, 65.12962341308594
28, -6904.186661243439, 4, 11.121111362001102, 916, 41503,                                             145390, 15.122640609741211, 70.679931640625
29, -6980.205464661121, 4, 11.125007069000276, 911, 42414,                                             146301, 15.357320785522461, 75.87020111083984
30, -5420.942898273468, 4, 10.920602620004502, 907, 43321,                                             147208, 15.984772682189941, 81.78150177001953
31, -5595.032009601593, 4, 10.720443128993793, 874, 44195,                                             148082, 16.679189682006836, 87.5000991821289
32, -5521.02607101202, 2, 8.52013991199783, 692, 44887,                                             148774, 16.968721389770508, 92.52619171142578
33, -7874.0204610824585, 4, 10.920810545001586, 901, 45788,                                             149675, 17.562061309814453, 98.0740966796875
34, -4490.3182410001755, 4, 10.924442071998783, 901, 46689,                                             150576, 18.11745262145996, 104.52574157714844
35, -432.62377655506134, 1, 6.919523108001158, 568, 47257,                                             151144, 18.302705764770508, 109.03813934326172
36, -12369.950411319733, 2, 6.8968441739998525, 590, 47847,                                             151734, 19.29302215576172, 115.01139068603516
37, 652.0550393462181, 1, 5.539299549003772, 434, 48281,                                             152168, 19.252065658569336, 118.13628387451172
38, -6467.83401966095, 2, 3.1501120880056988, 273, 48554,                                             152441, 19.127405166625977, 121.66947174072266
39, 1863.434263855219, 1, 2.2827206009969814, 171, 48725,                                             152612, 19.56155776977539, 123.35498809814453
40, -7542.807742595673, 4, 10.941496154999186, 935, 49660,                                             153547, 19.92315673828125, 127.69747924804688
41, -6701.257461071014, 4, 11.300024980999297, 923, 50583,                                             154470, 20.80941390991211, 134.15200805664062
42, -6207.672773718834, 4, 11.121153628002503, 913, 51496,                                             155383, 21.282699584960938, 141.53781127929688
43, -5908.678434252739, 2, 7.319732135001686, 584, 52080,                                             155967, 21.38791847229004, 147.52841186523438
44, -329.60523450374603, 1, 7.91918085499492, 637, 52717,                                             156604, 22.048749923706055, 151.31422424316406
45, -8345.163419246674, 4, 11.123498257999017, 897, 53614,                                             157501, 22.45602798461914, 157.50392150878906
46, -3984.956963777542, 3, 5.1177115160026005, 397, 54011,                                             157898, 22.773916244506836, 162.34854125976562
47, -7004.409130334854, 3, 10.720802674004517, 865, 54876,                                             158763, 23.033327102661133, 167.48043823242188
48, -5762.226066708565, 4, 11.320539619999181, 926, 55802,                                             159689, 23.617210388183594, 173.8226776123047
49, -9177.885599255562, 2, 10.724058263993356, 862, 56664,                                             160551, 23.766942977905273, 179.7128448486328
50, -8658.130254626274, 2, 11.120721815997967, 890, 57554,                                             161441, 23.800447463989258, 185.89788818359375
51, -7115.508898019791, 3, 6.92043260599894, 552, 58106,                                             161993, 24.69489860534668, 191.667724609375
52, -8678.841281175613, 3, 7.720053213000938, 620, 58726,                                             162613, 24.313671112060547, 194.30703735351562
53, -5655.893742084503, 4, 11.327222369000083, 902, 59628,                                             163515, 25.1572265625, 199.98023986816406
54, -6409.0147931575775, 4, 11.125254983999184, 900, 60528,                                             164415, 25.31037712097168, 206.85910034179688
55, -6371.896171092987, 4, 11.120720061000611, 887, 61415,                                             165302, 25.57172966003418, 214.10411071777344
56, -6541.230037808418, 4, 11.325608746999933, 916, 62331,                                             166218, 26.551382064819336, 220.80435180664062
57, -5597.74879014492, 4, 10.922080880001886, 865, 63196,                                             167083, 26.2005615234375, 227.93638610839844
58, 2306.028298139572, 1, 0.7156474210059969, 30, 63226,                                             167113, 26.645898818969727, 232.04281616210938
59, -7011.959830999374, 4, 10.84081873499963, 890, 64116,                                             168003, 26.616737365722656, 234.96131896972656
60, -6406.049433231354, 4, 11.403741550995619, 912, 65028,                                             168915, 27.047348022460938, 241.96652221679688
61, -6745.804584503174, 4, 10.923225172002276, 868, 65896,                                             169783, 27.08196449279785, 248.1928253173828
