episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
501, -3687.43273460865, 2, 3.6897066720000566, 252, 129940,                                             129940, 0.0, 7846.17333984375
502, 1466.8834180235863, 1, 2.515081139000017, 181, 130121,                                             130121, 0.0, 8814.3759765625
503, -3164.8896799087524, 2, 2.3013951489999727, 146, 130267,                                             130267, 0.0, 7451.43994140625
504, -5015.375218987465, 4, 10.305865105999942, 735, 131002,                                             131002, 0.0, 8302.14453125
505, -3208.3785153627396, 2, 3.30133545700005, 217, 131219,                                             131219, 0.0, 8414.0341796875
506, 2263.250086545944, 1, 1.3138965809999945, 89, 131308,                                             131308, 0.0, 7755.87939453125
507, 62.75683204829693, 1, 5.902970202000006, 407, 131715,                                             131715, 0.0, 8508.203125
508, -339.5557948946953, 1, 5.516996287000097, 402, 132117,                                             132117, 0.0, 8109.8359375
509, -878.9479843080044, 1, 8.303269383999918, 581, 132698,                                             132698, 0.0, 8426.91015625
510, -2815.0045249462128, 2, 0.7133519980000074, 50, 132748,                                             132748, 0.0, 7118.12060546875
511, 1599.4026819467545, 1, 3.5371069230000103, 236, 132984,                                             132984, 0.0, 8898.4755859375
512, -3570.197337269783, 2, 2.9152331989999993, 211, 133195,                                             133195, 0.0, 8035.7705078125
513, -3299.688361823559, 4, 10.505029476999994, 744, 133939,                                             133939, 0.0, 8259.1904296875
514, 1088.7600467205048, 1, 3.516192589999946, 245, 134184,                                             134184, 0.0, 8089.5234375
515, -2851.952579021454, 2, 2.7016946459999645, 177, 134361,                                             134361, 0.0, 8151.43701171875
516, 1854.3366549313068, 1, 2.9143071890000556, 208, 134569,                                             134569, 0.0, 8444.5224609375
517, 271.30621433258057, 1, 5.902188873, 403, 134972,                                             134972, 0.0, 8445.1611328125
518, -4758.0379521250725, 4, 10.121074916999987, 729, 135701,                                             135701, 0.0, 8582.9990234375
519, 2267.102712094784, 1, 1.5007270219999782, 84, 135785,                                             135785, 0.0, 8659.1552734375
520, 2107.236888498068, 1, 2.5151064789999964, 180, 135965,                                             135965, 0.0, 9315.4052734375
521, -2541.5743322372437, 2, 2.134549843000059, 135, 136100,                                             136100, 0.0, 8889.19921875
522, -2889.304530143738, 2, 2.915640835999966, 206, 136306,                                             136306, 0.0, 8704.234375
523, 2143.080713003874, 1, 1.9151239990000022, 134, 136440,                                             136440, 0.0, 9076.8505859375
524, -5115.094156622887, 2, 7.503499157999954, 530, 136970,                                             136970, 0.0, 8843.6484375
525, 2149.1472321152687, 1, 2.3138865170000145, 164, 137134,                                             137134, 0.0, 9602.4775390625
526, -1297.9720999002457, 1, 8.91744217300004, 611, 137745,                                             137745, 0.0, 9069.12890625
527, -4277.787021994591, 2, 5.116091184999959, 340, 138085,                                             138085, 0.0, 9201.015625
528, 1831.2352499365807, 1, 3.1004150900000695, 200, 138285,                                             138285, 0.0, 8143.56689453125
529, -4886.454061031342, 2, 6.31728755000006, 451, 138736,                                             138736, 0.0, 8376.568359375
530, 1952.4277948737144, 1, 2.702091980000091, 180, 138916,                                             138916, 0.0, 9061.7900390625
531, -2608.9393523931503, 2, 1.5567424109999592, 108, 139024,                                             139024, 0.0, 10998.560546875
532, 1870.7936243414879, 1, 2.7004818489999707, 182, 139206,                                             139206, 0.0, 8796.478515625
533, 1469.4818489849567, 1, 5.117272762000084, 342, 139548,                                             139548, 0.0, 9159.8134765625
534, -4428.383733153343, 2, 5.916392047000045, 422, 139970,                                             139970, 0.0, 8639.3330078125
535, 1964.7016832828522, 1, 2.500736978999953, 170, 140140,                                             140140, 0.0, 7621.4501953125
536, 1546.9104816913605, 1, 3.9026023470000837, 267, 140407,                                             140407, 0.0, 7649.68359375
537, -5357.076481819153, 2, 6.718307865999918, 487, 140894,                                             140894, 0.0, 8018.564453125
538, 2165.152041554451, 1, 2.30135826500009, 153, 141047,                                             141047, 0.0, 7717.95654296875
539, 975.2640369832516, 1, 6.718168444999947, 490, 141537,                                             141537, 0.0, 8290.1015625
540, -3623.3526508808136, 4, 10.504974177999998, 748, 142285,                                             142285, 0.0, 8339.4853515625
541, 1899.9754809439182, 1, 3.5372902249999925, 231, 142516,                                             142516, 0.0, 8315.7568359375
542, -6177.701514780521, 3, 6.9205329520000305, 503, 143019,                                             143019, 0.0, 7953.47021484375
543, -3277.2876502871513, 2, 2.301600205999989, 154, 143173,                                             143173, 0.0, 7493.2314453125
544, 2194.6349959373474, 1, 2.115175716999943, 140, 143313,                                             143313, 0.0, 8476.9091796875
545, -4735.540866076946, 2, 6.503306637000037, 460, 143773,                                             143773, 0.0, 8584.1494140625
546, 2046.7750321626663, 1, 2.5018330499999593, 158, 143931,                                             143931, 0.0, 7739.1904296875
547, -4019.317545890808, 3, 5.117303506000098, 360, 144291,                                             144291, 0.0, 8682.6201171875
548, 2324.447879463434, 1, 1.1146150119999447, 70, 144361,                                             144361, 0.0, 9026.302734375
549, -39.47080570459366, 1, 6.103321688000051, 424, 144785,                                             144785, 0.0, 8762.0185546875
550, 409.0881872475147, 1, 6.104132446999984, 431, 145216,                                             145216, 0.0, 9741.857421875
551, 1173.2154280245304, 1, 3.7404084209999837, 258, 145474,                                             145474, 0.0, 8761.6494140625
552, -3487.856879234314, 2, 1.1146447849999959, 68, 145542,                                             145542, 0.0, 8507.1455078125
553, 1682.2347794175148, 1, 3.301814342000057, 227, 145769,                                             145769, 0.0, 10328.853515625
554, 1647.5582588911057, 1, 3.716064344000074, 260, 146029,                                             146029, 0.0, 8692.84375
555, 353.5096371769905, 1, 5.503272736999975, 387, 146416,                                             146416, 0.0, 9036.2275390625
556, 1327.6166968643665, 1, 5.721810964000042, 408, 146824,                                             146824, 0.0, 8974.2890625
557, -4929.271636128426, 2, 8.104689983000071, 575, 147399,                                             147399, 0.0, 9338.2041015625
558, -3997.8435088396072, 2, 3.9032780410000214, 270, 147669,                                             147669, 0.0, 8488.5693359375
559, -31.849003702402115, 1, 6.719419411999979, 459, 148128,                                             148128, 0.0, 9250.341796875
560, -2498.759286403656, 2, 1.114424420999967, 41, 148169,                                             148169, 0.0, 8471.8076171875
561, 2283.494202375412, 1, 1.9380704469999728, 130, 148299,                                             148299, 0.0, 9300.7646484375
562, 871.3022316098213, 1, 7.102677498000048, 502, 148801,                                             148801, 0.0, 9138.818359375
563, -2371.4081699848175, 3, 0.914921822999986, 63, 148864,                                             148864, 0.0, 8742.5
