episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
3101, -49.20589542388916, 4, 1.0059535990000086, 30, 704317,                                             704317, 35.33521270751953, 172.60601806640625
3102, 2432.3274006843567, 1, 1.3536202529999173, 33, 704350,                                             704350, 36.12552261352539, 168.85939025878906
3103, 1877.2906013727188, 1, 2.514709742999912, 84, 704434,                                             704434, 39.88300323486328, 166.3296661376953
3104, 1923.5718936920166, 1, 4.721005622000007, 151, 704585,                                             704585, 41.72209167480469, 169.16305541992188
3105, 1678.4590398073196, 1, 6.273704673999987, 213, 704798,                                             704798, 36.32832336425781, 168.6845245361328
3106, -2416.91636633873, 3, 3.3595693629999914, 105, 704903,                                             704903, 31.880647659301758, 169.08499145507812
3107, 2404.0966607034206, 1, 1.3143757619999406, 33, 704936,                                             704936, 42.02006149291992, 167.33348083496094
3108, 2287.5261285305023, 1, 2.323146296999994, 79, 705015,                                             705015, 31.149124145507812, 168.3148956298828
3109, 1804.2490479946136, 1, 3.9077856179999344, 122, 705137,                                             705137, 34.72078323364258, 167.52891540527344
3110, 2239.5505361557007, 1, 2.6025418429999263, 88, 705225,                                             705225, 32.05758285522461, 171.85171508789062
3111, 1827.7005237340927, 1, 3.828822814999967, 123, 705348,                                             705348, 35.68776321411133, 171.07984924316406
3112, 1240.2108380794525, 1, 5.966241319999995, 198, 705546,                                             705546, 33.95940399169922, 170.0531463623047
3113, -2269.0259358882904, 2, 1.266278896000017, 35, 705581,                                             705581, 32.6419563293457, 168.14559936523438
3114, 2079.943957746029, 1, 3.3159759260000783, 104, 705685,                                             705685, 35.16105651855469, 170.81130981445312
3115, 2183.864995956421, 1, 3.916153195999982, 122, 705807,                                             705807, 34.88426208496094, 166.29185485839844
3116, 2183.99659717083, 1, 1.914955745000043, 54, 705861,                                             705861, 36.716304779052734, 167.53030395507812
3117, 2365.5751361846924, 1, 1.354998394000063, 46, 705907,                                             705907, 31.64948081970215, 171.12652587890625
3118, -2344.311965942383, 3, 2.0775668219999943, 58, 705965,                                             705965, 37.220359802246094, 167.9775848388672
3119, 2203.6231981515884, 1, 2.916284266000048, 87, 706052,                                             706052, 35.8209342956543, 169.8586883544922
3120, -3505.912478208542, 2, 7.868105092000064, 268, 706320,                                             706320, 38.57638168334961, 169.45281982421875
3121, 2317.3463634848595, 1, 2.965382787000067, 88, 706408,                                             706408, 35.68415832519531, 170.26214599609375
3122, -4258.512659311295, 3, 8.081974166000009, 274, 706682,                                             706682, 34.85316848754883, 168.35159301757812
3123, 2269.6612305641174, 1, 3.160003348000032, 97, 706779,                                             706779, 36.90357971191406, 170.4789581298828
3124, -2312.9311426877975, 2, 1.3570288370000299, 46, 706825,                                             706825, 37.796409606933594, 167.08482360839844
3125, 2319.5257979929447, 1, 2.0734047459999374, 60, 706885,                                             706885, 37.61495590209961, 171.20790100097656
3126, 2401.9035502672195, 1, 1.7148131449999937, 51, 706936,                                             706936, 36.24459457397461, 171.6332550048828
3127, 1673.353703737259, 1, 7.192604735000032, 243, 707179,                                             707179, 33.79481887817383, 169.64956665039062
3128, 2013.6094118356705, 1, 5.044909427999983, 160, 707339,                                             707339, 38.845497131347656, 168.5983123779297
3129, 2352.27044069767, 1, 1.441311753999912, 49, 707388,                                             707388, 33.251407623291016, 167.32205200195312
3130, 2173.9311335086823, 1, 3.189638911999964, 99, 707487,                                             707487, 36.417999267578125, 170.31912231445312
3131, 1769.6091412305832, 1, 4.517086016999997, 147, 707634,                                             707634, 38.20429992675781, 168.2628173828125
3132, 1956.4903622865677, 1, 5.408631588000048, 185, 707819,                                             707819, 34.87666320800781, 166.50119018554688
3133, 1966.004879117012, 1, 5.624956698999995, 180, 707999,                                             707999, 35.44304275512695, 167.58851623535156
3134, 1994.0044187307358, 1, 4.096598900999993, 140, 708139,                                             708139, 35.13023376464844, 170.05551147460938
3135, 2245.7601062059402, 1, 3.1379143159999785, 93, 708232,                                             708232, 33.494022369384766, 169.9083251953125
3136, 2053.3903356790543, 1, 3.1019384979999813, 98, 708330,                                             708330, 37.29811477661133, 168.59713745117188
3137, 1370.5540570020676, 1, 8.118366132000006, 263, 708593,                                             708593, 33.123165130615234, 168.95834350585938
3138, -2761.1431815624237, 3, 3.42906187199992, 118, 708711,                                             708711, 38.61056137084961, 168.0898895263672
3139, 1651.5176166296005, 1, 3.00434171400002, 91, 708802,                                             708802, 42.006229400634766, 169.34002685546875
3140, -2558.747606754303, 2, 3.5159174469999925, 110, 708912,                                             708912, 34.13885498046875, 168.6245880126953
3141, 2221.2183039188385, 1, 2.315691943999923, 71, 708983,                                             708983, 30.871685028076172, 168.03048706054688
3142, 1300.5662556886673, 1, 5.750414004000049, 196, 709179,                                             709179, 36.99021911621094, 169.50877380371094
3143, -2585.445947408676, 3, 3.2825326350000523, 106, 709285,                                             709285, 39.16062927246094, 170.34288024902344
3144, 1980.5643393397331, 1, 5.117248088999986, 159, 709444,                                             709444, 34.345584869384766, 167.10226440429688
3145, 2049.002122282982, 1, 2.6373599549999653, 89, 709533,                                             709533, 35.24244689941406, 170.47808837890625
3146, 1824.5352098941803, 1, 5.595023467000033, 184, 709717,                                             709717, 40.5659065246582, 167.8091278076172
3147, 2162.795962572098, 1, 2.2702544919999355, 77, 709794,                                             709794, 37.90009307861328, 170.4744415283203
3148, 2078.8779900074005, 1, 3.5607351470000594, 109, 709903,                                             709903, 43.06975173950195, 169.23399353027344
3149, -1398.0632110834122, 4, 10.31987691900008, 341, 710244,                                             710244, 34.73201370239258, 168.31175231933594
3150, 1699.641283273697, 1, 6.721549307000032, 219, 710463,                                             710463, 36.97438430786133, 169.77383422851562
3151, -2637.8324887752533, 3, 4.116576960999964, 129, 710592,                                             710592, 34.460758209228516, 170.19960021972656
3152, 2221.4496911764145, 1, 3.1163366420000784, 96, 710688,                                             710688, 33.162532806396484, 167.3208770751953
3153, -2580.5673775672913, 2, 3.3804262179999114, 114, 710802,                                             710802, 33.9048957824707, 169.57102966308594
3154, 2381.233372092247, 1, 1.8519621640000423, 54, 710856,                                             710856, 33.774620056152344, 167.12799072265625
3155, -2396.8139892816544, 3, 3.516764254000009, 107, 710963,                                             710963, 38.262447357177734, 167.659423828125
3156, 2422.670801848173, 1, 1.9178561369999443, 56, 711019,                                             711019, 33.18581771850586, 167.3739013671875
3157, -1955.2180364131927, 4, 10.163606894000168, 347, 711366,                                             711366, 34.711246490478516, 167.49212646484375
3158, 2337.251497387886, 1, 2.6735443689999556, 78, 711444,                                             711444, 32.88385009765625, 168.014892578125
3159, -2421.0927715301514, 3, 2.707748310999932, 91, 711535,                                             711535, 41.065975189208984, 167.92698669433594
3160, 2425.23778373003, 1, 1.3230224310000267, 32, 711567,                                             711567, 42.587867736816406, 164.42819213867188
3161, 2223.4289333820343, 1, 3.1158686889998535, 100, 711667,                                             711667, 40.286319732666016, 168.47386169433594
3162, -2788.4279552698135, 2, 6.517413341000065, 213, 711880,                                             711880, 38.16012954711914, 169.41976928710938
3163, 2368.423051774502, 1, 2.1157357800000227, 61, 711941,                                             711941, 31.084566116333008, 172.6239776611328
3164, 1722.9410846233368, 1, 5.74849577100008, 195, 712136,                                             712136, 36.01137924194336, 166.41558837890625
3165, 2118.7734801769257, 1, 3.0850185300000703, 94, 712230,                                             712230, 34.78139877319336, 170.64537048339844
3166, 2260.129831790924, 1, 2.189373399999795, 75, 712305,                                             712305, 34.960723876953125, 166.81893920898438
3167, 1892.9003437757492, 1, 5.242959043999917, 166, 712471,                                             712471, 36.631046295166016, 169.25880432128906
3168, -3213.2646296024323, 3, 6.318209870000146, 201, 712672,                                             712672, 35.0761833190918, 168.61883544921875
3169, 1896.9847509264946, 1, 4.71865951399991, 152, 712824,                                             712824, 34.38115692138672, 168.30015563964844
3170, 1815.4661123752594, 1, 4.844338371000049, 165, 712989,                                             712989, 39.7691535949707, 168.346435546875
3171, 2147.459497332573, 1, 3.7875519760000316, 121, 713110,                                             713110, 37.768802642822266, 166.81954956054688
3172, -2672.7561379671097, 3, 3.0924237790000006, 105, 713215,                                             713215, 34.92268371582031, 168.4781036376953
3173, 2345.532346367836, 1, 2.3398117060000914, 70, 713285,                                             713285, 39.14836883544922, 165.1193084716797
3174, 1077.3080822229385, 1, 6.2009623120000015, 211, 713496,                                             713496, 36.252079010009766, 168.09512329101562
3175, 2097.1299751996994, 1, 4.836382495999942, 156, 713652,                                             713652, 40.493797302246094, 167.31179809570312
3176, 1811.0718828439713, 1, 5.357085564999807, 181, 713833,                                             713833, 36.17884063720703, 166.605712890625
3177, 1737.0307838916779, 1, 4.677327522000041, 148, 713981,                                             713981, 33.88640594482422, 166.90908813476562
3178, 1413.9195067882538, 1, 7.3767270319999625, 251, 714232,                                             714232, 35.85551834106445, 169.30653381347656
3179, 2263.435349702835, 1, 2.458652986000061, 76, 714308,                                             714308, 31.02056312561035, 166.3552703857422
3180, 2150.925490498543, 1, 4.161573608000026, 141, 714449,                                             714449, 38.135765075683594, 168.77064514160156
3181, 1997.406066417694, 1, 3.872727849000057, 119, 714568,                                             714568, 37.39776611328125, 168.40269470214844
3182, 2229.454800605774, 1, 2.9155901269998594, 89, 714657,                                             714657, 35.8427734375, 168.91004943847656
3183, 2127.8116039037704, 1, 3.8849390259999836, 133, 714790,                                             714790, 39.488704681396484, 167.01927185058594
3184, 1962.363035082817, 1, 4.949014928999986, 158, 714948,                                             714948, 37.10012435913086, 167.98062133789062
3185, 2142.433166384697, 1, 2.917082724000011, 90, 715038,                                             715038, 30.74622344970703, 165.76309204101562
3186, -2333.885864496231, 3, 1.715955292999979, 49, 715087,                                             715087, 40.9122428894043, 171.03390502929688
3187, 2411.447450309992, 1, 1.1150400710000667, 30, 715117,                                             715117, 34.492759704589844, 164.0526580810547
3188, 2261.6150530576706, 1, 2.082441278999795, 71, 715188,                                             715188, 32.319332122802734, 168.1691436767578
3189, 2153.3098355531693, 1, 3.550214194000091, 109, 715297,                                             715297, 32.40574645996094, 167.2049560546875
3190, 2146.8330252170563, 1, 4.021978178999916, 137, 715434,                                             715434, 36.90108871459961, 166.57366943359375
3191, 1745.8087394237518, 1, 5.611538121999956, 181, 715615,                                             715615, 35.308570861816406, 166.88681030273438
3192, 1727.059496164322, 1, 6.919121912000037, 226, 715841,                                             715841, 35.41358947753906, 166.38043212890625
3193, -2430.0971553325653, 3, 3.123097486000006, 104, 715945,                                             715945, 36.247928619384766, 165.45416259765625
3194, 2320.4159439206123, 1, 2.512352888999885, 77, 716022,                                             716022, 35.138389587402344, 166.7390594482422
3195, 675.8262742757797, 1, 8.681239827999889, 293, 716315,                                             716315, 33.92214584350586, 166.77577209472656
3196, 1468.8130015134811, 1, 5.5563777429999845, 175, 716490,                                             716490, 35.529335021972656, 167.7073211669922
3197, 1283.239879488945, 1, 4.645570568999801, 156, 716646,                                             716646, 36.11744689941406, 165.58493041992188
3198, -2367.1839916706085, 3, 1.5880784339999536, 47, 716693,                                             716693, 31.545934677124023, 169.86434936523438
3199, 2094.8946399390697, 1, 3.1161009390000345, 94, 716787,                                             716787, 33.97951126098633, 166.56246948242188
3200, 1630.5198782682419, 1, 4.932083767999984, 167, 716954,                                             716954, 36.161338806152344, 167.25775146484375
3201, 1411.385468363762, 1, 3.7902361019998807, 119, 717073,                                             717073, 34.96160125732422, 168.4516143798828
3202, 2146.5776398181915, 1, 2.7362935680000646, 93, 717166,                                             717166, 40.64002990722656, 169.03768920898438
3203, 2031.7434879541397, 1, 4.0974061469999015, 125, 717291,                                             717291, 35.75128173828125, 167.7467803955078
3204, 2071.714023590088, 1, 4.317293950000021, 139, 717430,                                             717430, 36.55990219116211, 167.2333984375
3205, -2353.57022690773, 2, 2.4978669249999257, 84, 717514,                                             717514, 40.072853088378906, 166.57952880859375
3206, 1937.2743046283722, 1, 4.3355485309998585, 136, 717650,                                             717650, 38.40860366821289, 165.58236694335938
